gml_id	Latitude	Longitude	X_coordina	Y_coordina	LOD	Year_of_co	Refurbishm	ALKIS_code	PrimaryUsa	PrimaryU00	SecondaryU	Secondar00	BuildingTy	Footprint_	Total_wall	Total_wa00	Total_outw	Total_shar	Total_roof	Gross_volu	Is_Gross_v	Heated_vol	Ridge_mean	Eaves_mean	Storey_num	Average_St	Number_of_	Number_o00	Attic_Heat	Basement_H	Basement_c	Surface_ar	Heated_are	Mean_Uvalu	Specific_d	Specific_s	Total_Year	January_He	February_H	March_Heat	April_Heat	May_Heatin	June_Heati	July_Heati	August_Hea	September_	October_He	November_H	December_H	PV_potenti
DEBW522AA0000d606	4.879.173	919.908	3514699.7	5406048.24	LOD2	2003	MediumRefurbishment	2050	retail	73.8	none	0	RH	61.6	74.2	0	143.3	142.3	61.6	269.2	FALSE	230.7	5.7	5.72	2	2.6	0	0	NO_ROOM	NOT_HEATED	0.6000000000000001	0.776	73.8	0.4	73	82.2	11456	1322	1013	748	279	35	1	0	0	76	415	905	1273	2.17
DEBW522AA0000d555	4.878.799	919.842	3514652.01	5405631.94	LOD2	1966	MediumRefurbishment	1010	residential	394.5	none	0	MFH	144	378.3	0	603.5	45.3	227.7	1360.3	FALSE	1232.8	13.9	13.89	5	2.6	5	10	NO_ROOM	NOT_HEATED	0.9	0.583	394.5	0.41000000000000003	15,8	48	25171	4566	3238	2077	513	24	0	0	0	70	1045	2912	4475	10.36
DEBW522AA0000d558	4.878.809	919.836	3514648.2	5405643.54	LOD2	1966	MediumRefurbishment	2463	non-heated	43.5	none	0	RH	54.1	66.8	0	206.3	45.1	54.1	147.9	FALSE	135.8	2.7	27.199.999.999.999.900	1	2.5	0	0	NO_ROOM	NOT_HEATED	0.2	1.223	43.5	0.41000000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17
DEBW522AA0000d186	4.879.021	920.625	3515226.74	5405880.23	LOD2	1996	MediumRefurbishment	1010	residential	601	none	0	GMH	145.1	391.5	0	597.6	247.1	224.5	1981.2	FALSE	1878.3	16.4	10.85	6	2.6	10	15	HEATED	NOT_HEATED	0.7000000000000001	0.397	601	0.45	15,8	38	32345	5636	3960	2425	466	12	0	0	0	50	1176	3591	5508	10.28
DEBW522AA0000d188	487.901	920.627	3515228.2	5405868.26	LOD2	1996	MediumRefurbishment	2140	hall	54.1	none	0	RH	76.4	64.4	0	211.9	72.8	76.5	217.5	FALSE	168.9	3.2	3.19	1	2.6	0	0	NO_ROOM	NOT_HEATED	0.6000000000000001	1.081	54.1	0.51	non calculated	113.7	6143	1395	993	689	249	34	1	0	0	61	409	925	1387	3.26
DEBW522AA0000d0ab	4.879.209	920.325	3515006.36	5406089.12	LOD2	1999	MediumRefurbishment	1010	residential	856.6	none	0	GMH	178.4	585.9	0	847.8	260	204.5	2855.2	FALSE	2676.7	17.5	14.41	6	2.8	14	21	HEATED	NOT_HEATED	1	0.354	856.6	0.44	15,8	33	41852	7127	4942	2935	505	10	0	0	0	44	1332	4423	6965	11.12
DEBW522AA0000d0ac	4.879.199	920.326	3515006.84	5406077.9	LOD2	1963	MediumRefurbishment	2463	non-heated	30.5	none	0	RH	38.3	31.1	0	108.9	107.4	38.3	102.1	FALSE	95.4	2.7	2.68	1	2.5	0	0	NO_ROOM	NOT_HEATED	0.2	1.076	30.5	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0000ccd9	4.878.861	921.105	3515579.94	5405703.79	LOD2	1981	MediumRefurbishment	1010	residential	100.9	none	0	RH	46.1	61.9	0	140.6	200.1	63.7	361.4	FALSE	315.3	9.6	6.04	3	2.9	1	2	HEATED	NOT_HEATED	1	0.509	100.9	0.49	15,8	45.6	6194	1178	790	432	64	2	0	0	0	8	218	746	1159	1.76
DEBW522AA0000cad3	4.878.768	919.616	3514486.69	5405597.42	LOD2	1965	MediumRefurbishment	1010	residential	817.9	none	0	GMH	159.7	539.1	0	701	38.3	222.1	2715.7	TRUE	2556	16.9	11.53	6	2.7	13	30	HEATED	NOT_HEATED	1	0.354	817.9	0.48	15,8	35.5	42010	7134	5089	3183	641	17	0	0	0	64	1465	4464	6998	10.2
DEBW522AA0000cad4	4.878.781	919.608	3514480.29	5405611.49	LOD2	1960	MediumRefurbishment	2463	non-heated	122.2	none	0	EFH	44.4	200.8	0	361.2	0	44.4	278.2	FALSE	278.2	6.3	6.26	3	2.1	0	0	NO_ROOM	NO_ROOM	0	1.041	122.2	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0000cad6	4.878.769	919.602	3514476	5405598.72	LOD2	1965	MediumRefurbishment	1010	residential	100.4	none	0	MFH	29.4	168.5	0	271	0.30000000000000004	84.8	343.3	TRUE	313.8	11.7	0.05	4	2.7	1	1	HEATED	NOT_HEATED	1	0.883	100.4	0.52	15,8	70	8616	1759	1194	700	154	9	0	0	0	24	352	1087	1746	1.69
DEBW522AA0000cad7	4.878.738	919.629	3514496.3	5405563.9	LOD2	2011	MediumRefurbishment	3065	education	612.2	none	0	RH	250.1	536.9	0	868.9	0	250.1	1991.2	FALSE	1913	8	7.96	3	2.6	0	0	NO_ROOM	NOT_HEATED	0.30000000000000004	0.532	612.2	0.45	24,8	53.4	47909	7446	5408	3716	1205	143	8	1	3	323	2179	4963	7308	11.95
DEBW522AA0000c955	4.878.824	920.963	3515475.96	5405662.06	LOD2	1949	MediumRefurbishment	1010	residential	146.9	none	0	MFH	54.3	89.8	0	162.8	202.4	85.1	513.3	FALSE	459	11.7	7.14	4	2.7	2	3	HEATED	NOT_HEATED	1	0.47500000000000003	146.9	0.48	15,8	44.7	8895	1583	1112	735	208	12	0	0	0	26	347	988	1560	3.27
DEBW522AA0000c7f2	4.879.545	920.341	3515017	5406462.47	LOD2	1982	MediumRefurbishment	2612	non-heated	133.5	none	0	EFH	167.1	146.8	0	570.7	0	167.1	565.4	FALSE	417.2	3.4	3.39	1	2.5	0	0	NO_ROOM	NOT_HEATED	0.9	0.9430000000000001	133.5	0.30000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6
DEBW522AA0000c7ed	4.879.506	920.289	3514979.03	5406418.75	LOD2	1990	MediumRefurbishment	2020	office and administration	3299	none	0	GMH	577.1	1684.6	0	2244	419.4	590.9	10837.7	FALSE	10309.5	19.3	19.26	7	2.6	0	0	NO_ROOM	NOT_HEATED	0.9	0.271	3299	0.37	14,6	50.2	213759	36061	27639	20851	8650	1266	45	5	10	1979	10702	23699	34653	27.77
DEBW522AA0000c725	4.878.842	92.119	3515643.05	5405682.74	LOD2	1949	MediumRefurbishment	1010	residential	112	none	0	RH	42.7	62.1	0	120.4	240.7	58.4	376.8	FALSE	349.9	10.8	6.79	4	2.6	1	2	HEATED	NOT_HEATED	0.6000000000000001	0.45	112	0.49	15,8	44.1	6713	1243	855	491	81	2	0	0	0	10	248	793	1217	1.77
DEBW522AA0000c51e	4.879.444	920.179	3514898.26	5406350.63	LOD2	1985	MediumRefurbishment	1010	residential	1251.9	none	0	GMH	192.8	849.8	0	1045.7	449.7	192.8	3912.3	FALSE	3912.3	20.3	20.28	8	2.5	20	28	NO_ROOM	NO_ROOM	0	0.316	1251.9	0.39	15,8	29.4	56620	9124	6412	4071	846	22	0	0	0	69	1781	5599	8867	8.69
DEBW522AA0000c358	4.879.541	920.829	3515375.22	5406459.63	LOD2	2006	MediumRefurbishment	1010	residential	1031.7	none	0	MFH	225.3	819	0	1093.4	201.2	225.2	3223.9	FALSE	3223.9	16	15.98	6	2.7	13	34	NO_ROOM	NO_ROOM	0	0.394	1031.7	0.41000000000000003	15,8	36	53471	8793	6385	4345	1277	64	0	0	0	132	1996	5551	8587	8.7
DEBW522AA0000c2ff	487.927	920.293	3514982.09	5406156.91	LOD2	1970	MediumRefurbishment	1122	residential	604.7	office and administration	141.9	GMH	177.3	376	0	606.5	381	251	2510.2	FALSE	2332.9	16.9	11.29	6	2.6	12	17	HEATED	NOT_HEATED	1	0.334	746.5	0.48	15,6	40.4	41775	7186	5262	3427	806	30	0	0	0	104	1674	4642	6994	12.06
DEBW522AA0000c2ac	4.878.938	921.488	3515861.61	5405790.25	LOD2	1908	MediumRefurbishment	2501	industry	2401.7	none	0	MFH	869.3	1024	0	1691.8	53.2	1082.7	9093.8	FALSE	8224.5	13	8.12	4	3	0	0	HEATED	NOT_HEATED	1	0.339	2401.7	0.5	32,9	7.6	97220	6914	2917	425	4	0	0	0	0	0	15	1486	6538	55.36
DEBW522AA0000c2ad	4.879.064	921.514	3515880.27	5405929.92	LOD2	1956	MediumRefurbishment	2501	industry	426.9	none	0	RH	235.3	286.1	0	594.5	0	235.3	1091.7	FALSE	1091.7	4.6	4.64	2	2.3	0	0	NO_ROOM	NO_ROOM	0	0.6930000000000001	426.9	0.38	32,9	7.6	17291	1162	542	132	5	0	0	0	0	0	10	309	1103	10.86
DEBW522AA0000c2ae	487.897	921.506	3515874.83	5405825.84	LOD2	1974	MediumRefurbishment	2501	industry	57.4	none	0	EFH	68	87.4	0	262.9	0	68	247.5	FALSE	179.5	3.6	3.64	1	2.6	0	0	NO_ROOM	NOT_HEATED	1	1.036	57.4	0.35000000000000003	32,9	28.3	3515	486	295	127	13	0	0	0	0	0	24	217	467	3.26
DEBW522AA0000c2af	4.879.026	92.152	3515884.59	5405887.45	LOD2	1987	MediumRefurbishment	2501	industry	1114.8	none	0	RH	320.7	642.9	0	1044.2	0	320.7	2699.2	FALSE	2699.2	8.8	8.83	4	2.2	0	0	NO_ROOM	NO_ROOM	0	0.47600000000000003	1114.8	0.45	32,9	4	41091	1730	670	111	3	0	0	0	0	0	6	324	1616	15.21
DEBW522AA0000c2b0	4.878.992	921.524	3515887.71	5405849.97	LOD2	1987	MediumRefurbishment	2501	industry	37.9	none	0	EFH	47.5	73.5	0	238.6	0	47.5	146.8	FALSE	118.3	3.1	3.1	1	2.5	0	0	NO_ROOM	NOT_HEATED	0.6000000000000001	1.267	37.9	0.27	32,9	24.2	2159	278	165	70	7	0	0	0	0	0	12	117	267	2.17
DEBW522AA0000c2b1	4.878.995	92.154	3515899.76	5405853.31	LOD2	1987	MediumRefurbishment	2501	industry	33.9	none	0	EFH	42.3	68.1	0	231.5	0	42.3	140.5	FALSE	105.8	3.3	3.32	1	2.5	0	0	NO_ROOM	NOT_HEATED	0.8	1.245	33.9	0.27	32,9	24.8	1952	254	151	64	7	0	0	0	0	0	11	108	245	1.09
DEBW522AA0000c2b2	4.878.969	921.493	3515865.11	5405824.17	LOD2	1989	MediumRefurbishment	2501	industry	22.3	none	0	EFH	24.5	47.9	0	134	0	24.5	56.1	FALSE	56.1	2.3	22.800.000.000.000.000	1	2.3	0	0	NO_ROOM	NO_ROOM	0	1.728	22.3	0.28	32,8	22.2	1230	155	88	33	3	0	0	0	0	0	6	64	149	1.09
DEBW522AA0000c2a7	4.879.168	921.296	3515719.98	5406044.93	LOD2	1974	MediumRefurbishment	1010	residential	516.4	none	0	MFH	132	359.2	0	553.6	169.6	210.3	1685.2	FALSE	1613.6	15.5	10.2	6	2.5	6	12	HEATED	NOT_HEATED	0.5	0.428	516.4	0.49	15,8	44.7	31280	5555	4018	2557	542	17	0	0	0	71	1287	3641	5414	9.12
DEBW522AA0000c200	4.879.248	920.146	3514874.22	5406132.01	LOD2	1986	MediumRefurbishment	1010	residential	1151.1	none	0	GMH	203.1	873.1	0	1198.6	27.9	265	3800.3	FALSE	3597.1	19.4	16.54	7	2.6	18	28	HEATED	NOT_HEATED	1	0.367	1151.1	0.45	15,8	34.7	58143	9953	6973	4233	783	20	0	0	0	75	1942	6190	9743	10.92
DEBW522AA0000c1e6	4.878.761	919.954	3514734.65	5405590.62	LOD2	1923	MediumRefurbishment	1010	residential	323.1	none	0	MFH	113.2	295.7	0	547	0	180.5	1123	FALSE	1009.8	12.7	7.84	4	2.9	4	5	HEATED	NOT_HEATED	1	0.5630000000000001	323.1	0.49	15,8	49.3	21056	3940	2744	1660	337	14	0	0	0	45	828	2490	3879	6.77
DEBW522AA0000c06f	4.879.394	920.316	3514999.12	5406295.02	LOD2	1982	MediumRefurbishment	1123	residential	1812.9	retail	356.4	GMH	445.5	1450.4	0	1987.2	55.1	445.5	7224.4	FALSE	6778.9	16.7	16.74	6	2.6	35	55	NO_ROOM	NOT_HEATED	1	0.337	2169.3	0.41000000000000003	25,2	33.7	127745	17733	12687	8278	2001	77	1	0	0	212	3775	11009	17236	20.64
DEBW522AA0000c070	4.879.392	920.294	3514983.03	5406292.22	LOD2	1992	MediumRefurbishment	2463	non-heated	21.2	none	0	RH	25.9	28.7	0	95.6	83.9	25.9	92.2	FALSE	66.2	3.6	35.700.000.000.000.000	1	2.6	0	0	NO_ROOM	NOT_HEATED	1	0.995	21.2	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0000bf6c	4.879.153	920.382	35.150.479.999.999.900	5406026.75	LOD2	1968	MediumRefurbishment	1010	residential	102.4	none	0	RH	45.4	65.1	0	139.3	205.9	58.5	365.5	FALSE	320.1	9.6	6.44	3	2.9	1	1	HEATED	NOT_HEATED	1	0.495	102.4	0.5	15,8	45.9	6327	1191	814	461	73	2	0	0	0	9	232	757	1168	1.79
DEBW522AA0000be71	487.911	920.984	3515490.37	5405979.86	LOD2	1950	MediumRefurbishment	1010	residential	416.1	none	0	MFH	163.3	247.1	0	535.7	136.6	243.7	1463.5	FALSE	1300.2	11.8	6.53	4	2.7	5	9	HEATED	NOT_HEATED	1	0.47700000000000004	416.1	0.47000000000000003	15,8	45.2	25411	4553	3193	2084	555	25	0	0	0	72	1003	2861	4474	10.69
DEBW522AA0000be18	4.879.012	919.882	3514680.87	5405869.59	LOD2	2008	MediumRefurbishment	1122	residential	1891	office and administration	312.6	GMH	390.8	1377.9	0	1737.5	273.4	390.8	6886.4	FALSE	6886.4	18.2	18.17	7	2.6	35	55	NO_ROOM	NO_ROOM	0	0.314	2203.7	0.38	15,7	31.1	103129	16766	11953	7761	1841	64	0	0	0	177	3456	10300	16289	18.46
DEBW522AA0000be19	487.902	919.841	3514650.76	5405877.85	LOD2	1961	MediumRefurbishment	2020	office and administration	1268.9	none	0	MFH	312.5	592.3	0	798.2	684.4	312.5	3965.3	FALSE	3965.3	12.7	12.69	5	2.5	0	0	NO_ROOM	NO_ROOM	0	0.307	1268.9	0.39	14,6	54.6	87829	14969	11486	8732	3664	537	22	2	4	947	4651	9922	14354	15.21
DEBW522AA0000be1a	4.879.008	919.851	3514658.53	5405864.48	LOD2	1997	MediumRefurbishment	2463	non-heated	109.4	none	0	RH	44.6	123.5	0	222.7	191.4	44.6	359.4	FALSE	341.8	8	8.05	3	2.6	0	0	NO_ROOM	NOT_HEATED	0.4	0.61	109.4	0.6900000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17
DEBW522AA0000bda4	4.878.807	919.818	3514634.4	5405640.81	LOD2	1926	MediumRefurbishment	2463	non-heated	27.2	none	0	RH	32.8	43.9	0	138.8	49.8	32.8	105.7	FALSE	85.1	3.2	3.23	1	2.6	0	0	NO_ROOM	NOT_HEATED	0.6000000000000001	11.360.000.000.000.000	27.2	0.41000000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0000bda5	4.878.798	919.825	3514639.58	5405630.83	LOD2	2002	MediumRefurbishment	1010	residential	295	none	0	MFH	117.2	306	0	568.9	0	229.1	1039	FALSE	921.8	12.6	28.200.000.000.000.000	4	2.9	4	8	HEATED	NOT_HEATED	1	0.673	295	0.43	15,8	52.6	20179	3810	2653	1626	356	16	0	0	0	50	820	2427	3749	8.3
DEBW522AA0000bac0	4.878.829	921.088	3515568.09	5405668.44	LOD2	1925	MediumRefurbishment	1010	residential	150.5	none	0	RH	58.2	137	0	196.7	108.4	90.6	479.8	FALSE	470.2	10.6	5.97	4	2.6	2	3	HEATED	NOT_HEATED	0.2	0.602	150.5	0.53	15,8	53.3	10399	1993	1352	837	196	9	0	0	0	27	399	1226	1978	3.24
DEBW522AA0000b89a	4.879.106	919.966	3514742.52	5405973.38	LOD2	1980	MediumRefurbishment	1010	residential	600	none	0	MFH	170.4	617.5	0	861.2	33.7	170.4	2002.6	FALSE	1875.1	11.7	11.75	4	2.8	7	19	NO_ROOM	NOT_HEATED	0.7000000000000001	0.5	600	0.41000000000000003	15,8	40.2	33644	5958	4202	2577	517	17	0	0	0	59	1241	3734	5834	7.6
DEBW522AA0000b6a9	4.878.809	921.204	3515653.38	5405646.52	LOD2	1981	MediumRefurbishment	1123	residential	502.5	retail	127.5	MFH	159.4	398.2	0	608.8	269.3	247.6	2128.2	FALSE	1968.9	16	10.63	5	3	8	15	HEATED	NOT_HEATED	1	0.395	630	0.47000000000000003	27,4	36.7	40413	5703	3975	2523	639	31	0	0	0	65	1111	3475	5621	11.44
DEBW522AA0000b6aa	4.878.818	921.199	3515649.39	5405656.09	LOD2	1981	MediumRefurbishment	2050	retail	163.8	none	0	RH	90.3	88.1	0	170.5	284.8	90.3	428.1	FALSE	428.1	4.7	4.73	2	2.4	0	0	NO_ROOM	NO_ROOM	0	0.628	163.8	0.35000000000000003	73	45.8	19470	1791	1292	849	228	15	0	0	0	43	423	1141	1728	4.34
DEBW522AA0000b4c7	4.878.753	919.343	3514286.05	5405580.23	LOD2	1955	MediumRefurbishment	1010	residential	1564.3	none	0	GMH	283.3	1174.7	0	1625.4	126.9	365.5	5171.7	FALSE	4888.4	21.9	13.43	7	3	25	34	HEATED	NOT_HEATED	1	0.367	1564.3	0.49	15,8	35.7	80630	13819	9767	5978	1107	28	0	0	0	111	2792	8721	13529	15.02
DEBW522AA0000b4c8	4.878.748	919.339	3514283.2	5405574.86	LOD2	1955	MediumRefurbishment	1010	residential	79.3	none	0	RH	43.6	54.5	0	122.2	127.1	43.6	183.3	FALSE	183.3	4.2	4.23	2	2.1	1	1	NO_ROOM	NO_ROOM	0	0.774	79.3	0.38	15,8	33.3	3899	687	456	258	49	2	0	0	0	4	107	395	687	1.09
DEBW522AA0000b3e6	4.878.952	919.673	3514527.62	5405802.46	LOD2	1955	MediumRefurbishment	1123	residential	908.1	retail	153.9	GMH	192.4	803.2	0	1086.1	125	247.1	3420.3	FALSE	3319	19.8	15.77	7	2.8	17	30	HEATED	NOT_HEATED	0.5	0.371	1062.1	0.49	24,1	37	64870	9781	6801	4152	855	29	0	0	0	93	1900	6024	9610	10.8
DEBW522AA0000ae64	4.878.764	919.413	3514336.9	5405592.2	LOD2	1949	MediumRefurbishment	1010	residential	1102	none	0	GMH	208.7	870.6	0	1205.8	0	304.8	3652.6	FALSE	3443.9	20.8	14.6	7	2.8	18	26	HEATED	NOT_HEATED	1	0.396	1102	0.49	15,8	37.1	58396	10200	7056	4354	930	29	0	0	0	93	1961	6284	10034	13.6
DEBW522AA0000aca8	4.879.125	920.348	3515023.15	5405995.63	LOD2	1977	MediumRefurbishment	1010	residential	696.1	none	0	MFH	164.8	491.8	0	744.4	247	194.9	2253.3	FALSE	2175.3	15.5	11.79	6	2.5	9	17	HEATED	NOT_HEATED	0.5	0.386	696.1	0.48	15,8	36.9	36744	6542	4439	2582	469	13	0	0	0	47	1192	4000	6436	10.17
DEBW522AA0000aa94	4.879.167	920.135	3514866.39	5406041.73	LOD2	1988	MediumRefurbishment	1010	residential	776.6	none	0	MFH	179.8	487.1	0	708.7	541.8	179.8	2566.5	FALSE	2426.9	14.3	14.28	5	2.7	10	17	NO_ROOM	NOT_HEATED	0.8	0.341	776.6	0.36	15,8	29.5	35194	5611	4010	2588	567	15	0	0	0	46	1135	3471	5450	8.69
DEBW522AA0000a66a	4.878.925	919.632	3514498.05	5405772.39	LOD2	1954	MediumRefurbishment	2612	non-heated	51.8	none	0	EFH	27.7	68.2	0	156.7	0	27.7	100.8	FALSE	100.8	3.6	3.61	2	1.8	0	0	NO_ROOM	NO_ROOM	0	1.226	51.8	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0000a65d	4.878.892	919.682	3514534.22	5405735.74	LOD2	2015	MediumRefurbishment	3021	education	6400	none	0	GMH	1268.4	2657.4	0	3592.7	1632.2	1296.7	21268.3	FALSE	20000	20.1	13.62	7	2.7	0	0	HEATED	NOT_HEATED	1	0.253	6400	0.38	24,8	32.9	36.959.100.000.000.000	47638	35523	25358	8570	747	25	3	7	1715	13425	31346	46259	68.78
DEBW522AA0000a65e	4.878.916	919.697	3514545.8	5405762.04	LOD2	1986	MediumRefurbishment	3021	education	422.6	none	0	RH	178.6	246.2	0	493.9	227.8	178.6	1036.9	FALSE	1036.9	6.7	6.7	3	2.2	0	0	NO_ROOM	NO_ROOM	0	0.582	422.6	0.41000000000000003	24,8	41.1	27875	4080	2912	1937	517	38	1	0	0	125	1101	2683	3984	7.6
DEBW522AA0000a660	4.878.907	919.661	3514518.93	5405752	LOD2	2010	MediumRefurbishment	2050	retail	612.1	none	0	RH	338	421.3	0	968.7	565.8	338	1589.9	FALSE	1589.9	4.7	4.71	2	2.4	0	0	NO_ROOM	NO_ROOM	0	0.6900000000000001	612.1	0.4	73	57.7	80023	7776	5966	4391	1636	194	6	1	2	373	2287	5215	7490	16.29
DEBW522AA0000a661	4.878.897	91.969	3514540.4	5405741.12	LOD2	1986	MediumRefurbishment	2140	hall	1548.9	none	0	RH	573	105.5	0	201.5	1157.4	573	4241	FALSE	4241	7.4	7.4	3	2.5	0	0	NO_ROOM	NO_ROOM	0	0.295	1548.9	0.30000000000000004	non calculated	64.7	100223	15728	13069	11880	8112	4729	2223	1321	1744	5300	8683	12193	15241	27.15
DEBW522AA0000a604	4.879.158	919.808	3514626.59	5406031.06	LOD2	1961	MediumRefurbishment	1010	residential	505.9	none	0	MFH	122.5	326	0	485.7	337.4	143.4	1703.6	FALSE	1581.1	15.4	12.18	5	2.9	6	11	HEATED	NOT_HEATED	1	0.363	505.9	0.49	15,8	32.7	24566	4273	2890	1615	258	6	0	0	0	22	707	2556	4224	7.35
DEBW522AA0000a605	4.879.164	919.823	3514637.34	5406037.49	LOD2	1993	MediumRefurbishment	1131	residential	458.5	industry	99	MFH	123.8	438.2	0	608.1	202.1	123.8	1543.8	FALSE	1543.8	12.5	12.47	5	2.5	7	16	NO_ROOM	NO_ROOM	0	0.444	557.5	0.38	18,9	23.7	23744	3602	2358	1236	144	2	0	0	0	7	405	1986	3488	5.43
DEBW522AA0000a606	4.879.172	919.821	3514635.82	5406046.7	LOD2	1961	MediumRefurbishment	2112	industry	42.7	none	0	RH	53.3	30.3	0	102.5	146.5	53.3	183.7	FALSE	133.4	3.4	3.44	1	2.5	0	0	NO_ROOM	NOT_HEATED	0.9	0.808	42.7	0.35000000000000003	32,9	24.4	2443	307	196	86	9	0	0	0	0	0	15	137	292	2.17
DEBW522AA0000a2b5	4.879.377	919.987	3514756.96	5406274.67	LOD2	1990	MediumRefurbishment	2120	industry	221	none	0	RH	138.1	140.1	0	288.1	228.4	138.1	761.2	FALSE	690.6	5.5	5.51	2	2.5	0	0	NO_ROOM	NOT_HEATED	0.5	0.5660000000000001	221	0.4	32,9	11.3	9756	843	433	130	7	0	0	0	0	0	14	269	799	6.52
DEBW522AA00009fe0	4.879.528	920.902	3515428.71	5406445.28	LOD2	1950	MediumRefurbishment	1010	residential	156.3	none	0	MFH	60.7	136.7	0	262.5	116	99	516	FALSE	488.4	11.1	6.36	4	2.7	2	4	HEATED	NOT_HEATED	0.5	0.595	156.3	0.48	15,8	57.2	11414	2118	1534	998	241	11	0	0	0	38	525	1406	2068	3.99
DEBW522AA00009fe1	4.879.537	92.095	3515464.61	5406455	LOD2	1952	MediumRefurbishment	2463	non-heated	43.8	none	0	RH	80.3	54.9	0	215	87.4	92.2	288.7	FALSE	208.4	5	1.97	1	4	0	0	HEATED	NOT_HEATED	1	0.874	43.8	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63
DEBW522AA00009ded	4.879.425	921.223	3515665.13	5406331.37	LOD2	2003	MediumRefurbishment	2120	industry	1129.6	none	0	RH	311.9	547.4	0	799.7	184.8	311.9	2955	FALSE	2955	9.5	9.47	4	2.4	0	0	NO_ROOM	NO_ROOM	0	0.396	1129.6	0.43	32,9	3.4	41001	1494	646	118	3	0	0	0	0	0	5	268	1350	15.21
DEBW522AA00009db2	4.879.234	920.319	3515001.84	5406116.67	LOD2	1960	MediumRefurbishment	1010	residential	622.1	none	0	MFH	133.8	545.9	0	750	183.5	145.8	1949.7	FALSE	1944	15.6	13.19	6	2.6	8	16	HEATED	NOT_HEATED	0	0.424	622.1	0.51	15,8	43.4	36836	6636	4681	2866	548	15	0	0	0	67	1417	4279	6474	7.59
DEBW522AA00009bd5	4.878.809	921.166	3515625.27	5405646.23	LOD2	1950	MediumRefurbishment	1010	residential	180.5	none	0	MFH	54.4	91.3	0	151	274	88.9	618.5	FALSE	564.1	14.3	8.45	5	2.7	2	5	HEATED	NOT_HEATED	1	0.399	180.5	0.48	15,8	41.7	10390	1834	1307	818	164	4	0	0	0	20	411	1188	1785	3.37
DEBW522AA000099c6	4.878.852	921.231	3515672.86	5405693.56	LOD2	1926	MediumRefurbishment	1010	residential	90.5	none	0	RH	42.1	50.9	0	106.6	208.1	53.3	324.9	FALSE	282.8	9.4	6.05	3	2.8	1	3	HEATED	NOT_HEATED	1	0.481	90.5	0.49	15,8	46	5596	1045	719	415	70	2	0	0	0	9	211	668	1023	1.8
DEBW522AA0000976b	4.879.466	919.519	3514412.87	5406372.96	LOD2	1972	MediumRefurbishment	2112	industry	284.8	none	0	RH	234.5	177.3	0	510.1	77.9	267.5	1034.9	FALSE	890.1	5.6	3.18	2	2.5	0	0	HEATED	NOT_HEATED	0.6000000000000001	0.6930000000000001	284.8	0.48	32,9	20	15049	1850	955	300	18	0	0	0	0	0	50	713	1804	13.98
DEBW522AA0000967d	4.879.036	921.325	3515741.51	5405898.36	LOD2	1960	MediumRefurbishment	1010	residential	523.6	none	0	MFH	142.3	251	0	429.2	356.8	207.4	1778.4	FALSE	1636.1	15.2	9.79	5	2.8	7	14	HEATED	NOT_HEATED	1	0.354	523.6	0.48	15,8	36	27124	4706	3268	1969	344	8	0	0	0	35	947	2968	4585	10.49
DEBW522AA0000912f	4.878.886	919.437	3514354.71	5405728.28	LOD2	1979	MediumRefurbishment	2020	office and administration	4031.7	none	0	HH	493.1	2367	0	2842.2	322	493.1	12599.2	FALSE	12599.2	25.6	25.55	10	2.6	0	0	NO_ROOM	NO_ROOM	0	0.266	4031.7	0.43	14,6	49.7	259339	44664	33595	24668	9581	1286	44	5	9	2067	12511	28892	43112	23.9
DEBW522AA00009131	4.878.912	919.478	3514384.66	5405757.57	LOD2	1979	MediumRefurbishment	2112	industry	4212.3	none	0	HH	623.5	2473.6	0	3062.2	562.9	623.5	13163.4	FALSE	13163.4	25.4	25.37	10	2.5	0	0	NO_ROOM	NO_ROOM	0	0.28300000000000003	4212.3	0.42	32,9	3	151051	5039	1980	316	6	0	0	0	0	0	12	808	4474	29.32
DEBW522AA00009132	4.878.936	919.466	3514375.32	5405783.59	LOD2	1979	MediumRefurbishment	2112	industry	1476.8	none	0	MFH	289.3	752.3	0	996.1	525.6	289.3	4614.9	FALSE	4614.9	15.9	15.95	6	2.7	0	0	NO_ROOM	NO_ROOM	0	0.28800000000000003	1476.8	0.38	32,9	2.7	52472	1571	658	97	2	0	0	0	0	0	3	248	1367	14.12
